,name,main_category,categories,rating,reviews,address,city,country,state,zipcode,broader_category,Weighted_Score,Weighted_Average,All_Cities
752,Vikram Mahal,Historical landmark,"Historical landmark, Tourist attraction",4.2,51.0,"65J9+JR2 Vikram Mahal, Near Jahangir Mahal, Fort Campus Gwalior Fort, Madhya Pradesh 474001",Gwalior,India,Madhya Pradesh,474001,Cultural,214.20000000000002,4.43,"Gwalior, Jabalpur, Kanha, Pachmarhi, Ujjain"
753,Shree Siddhivinayak Temple,Hindu temple,"Hindu temple, Tourist attraction",4.8,103254.0,"Shree Siddhivinayak Temple, SK Bole Rd, Prabhadevi, Mumbai, Maharashtra 400028",Mumbai,India,Maharashtra,400028,Religious,495619.19999999995,4.69,"Ahmedabad, Ajanta, Alibaug, Aurangabad, Bombay, Khandala, Lavasa, Lonavala, Mahabaleshwar, Matheran, Mumbai, Nashik, Pune, Shirdi"
754,Sanjay Gandhi National Park,National park,"National park, Tourist attraction",4.3,60930.0,"Sanjay Gandhi National Park, Mumbai, Maharashtra",Mumbai,India,Maharashtra,,Nature,261999.0,4.35,"Ahmedabad, Ajanta, Alibaug, Aurangabad, Bombay, Khandala, Lavasa, Lonavala, Mahabaleshwar, Matheran, Mumbai, Nashik, Pune, Shirdi"
755,Chhatrapati Shivaji Maharaj Vastu Sangrahalaya,History museum,"History museum, Heritage building, Natural history museum, Tourist attraction",4.6,34517.0,"Chhatrapati Shivaji Maharaj Vastu Sangrahalaya, 159-161, Mahatma Gandhi Road, Kala Ghoda, Fort, Mumbai, Maharashtra 400001",Mumbai,India,Maharashtra,400001,Cultural,158778.19999999998,4.49,"Ahmedabad, Ajanta, Alibaug, Aurangabad, Bombay, Khandala, Lavasa, Lonavala, Mahabaleshwar, Matheran, Mumbai, Nashik, Pune, Shirdi"
756,Mahakali Caves,Archaeological site,"Archaeological site, Tourist attraction",4.2,7507.0,"Mahakali Caves, Mahakali Caves Rd, Sunder Nagar, Andheri East, Mumbai, Maharashtra 400093",Mumbai,India,Maharashtra,400093,Cultural,31529.4,4.49,"Ahmedabad, Ajanta, Alibaug, Aurangabad, Bombay, Khandala, Lavasa, Lonavala, Mahabaleshwar, Matheran, Mumbai, Nashik, Pune, Shirdi"
757,Hanging Gardens,Park,"Park, Garden, Tourist attraction",4.2,35013.0,"Hanging Gardens, Ridge Rd, Simla Nagar, Malabar Hill, Mumbai, Maharashtra 400006",Mumbai,India,Maharashtra,400006,Nature,147054.6,4.35,"Ahmedabad, Ajanta, Alibaug, Aurangabad, Bombay, Khandala, Lavasa, Lonavala, Mahabaleshwar, Matheran, Mumbai, Nashik, Pune, Shirdi"
758,Flora Fountain,Historical landmark,"Historical landmark, Tourist attraction",4.5,22573.0,"Flora Fountain, Veer Nariman Road, Mahatma Gandhi Road, Kala Ghoda, Fort, Mumbai, Maharashtra 400001",Mumbai,India,Maharashtra,400001,Cultural,101578.5,4.49,"Ahmedabad, Ajanta, Alibaug, Aurangabad, Bombay, Khandala, Lavasa, Lonavala, Mahabaleshwar, Matheran, Mumbai, Nashik, Pune, Shirdi"
759,Shiv Fort,Fortress,"Fortress, Historical place, Tourist attraction",4.1,3642.0,"Shiv Fort, East, Rd No 1, Sion East, Sion, Mumbai, Maharashtra 400022",Mumbai,India,Maharashtra,400022,Cultural,14932.199999999999,4.49,"Ahmedabad, Ajanta, Alibaug, Aurangabad, Bombay, Khandala, Lavasa, Lonavala, Mahabaleshwar, Matheran, Mumbai, Nashik, Pune, Shirdi"
760,Padmanabhapuram Palace,Historical landmark,"Historical landmark, Castle, Tourist attraction",4.4,19052.0,"Padmanabhapuram Palace, Chakala, Thuckalay, Tamil Nadu 629175",Kanniyakumari,India,Tamil Nadu,629175,Cultural,83828.8,4.37,"Chennai, Coimbatore, Kanniyakumari, Kanyakumari, Kodaikanal, Madurai, Munnar, Ooty, Rameshwaram, Thanjavur"
761,Mayapuri Wonder Wax,Museum,"Museum, Tourist attraction",4.1,6793.0,"Mayapuri Wonder Wax, Cape Rd, near Railway Station, Kanniyakumari, Tamil Nadu 629702",Kanniyakumari,India,Tamil Nadu,629702,Cultural,27851.3,4.37,"Chennai, Coimbatore, Kanniyakumari, Kanyakumari, Kodaikanal, Madurai, Munnar, Ooty, Rameshwaram, Thanjavur"
762,Kanyakumari Beach,Beach,Beach,4.5,6694.0,"Kanyakumari Beach, Kanniyakumari, Tamil Nadu",Kanniyakumari,India,Tamil Nadu,,Nature,30123.0,4.41,"Chennai, Coimbatore, Kanniyakumari, Kanyakumari, Kodaikanal, Madurai, Munnar, Ooty, Rameshwaram, Thanjavur"
763,Our Lady of Ransom Shrine,Catholic church,"Catholic church, Tourist attraction",4.6,1855.0,"Our Lady of Ransom Shrine, Church Rd, Kanniyakumari, Tamil Nadu 629702",Kanniyakumari,India,Tamil Nadu,629702,Religious,8533.0,4.69,"Chennai, Coimbatore, Kanniyakumari, Kanyakumari, Kodaikanal, Madurai, Munnar, Ooty, Rameshwaram, Thanjavur"
764,Kanyakumari,Historical landmark,"Historical landmark, Tourist attraction",4.5,128.0,"Kanyakumari, Melmidalam, Nagercoil, Tamil Nadu 629001",Kanniyakumari,India,Tamil Nadu,629001,Cultural,576.0,4.37,"Chennai, Coimbatore, Kanniyakumari, Kanyakumari, Kodaikanal, Madurai, Munnar, Ooty, Rameshwaram, Thanjavur"
765,Kanyakumari Sunrise View,Scenic spot,"Scenic spot, Tourist attraction",4.6,37688.0,"3HH2+CF8 Kanyakumari Sunrise View, Kanniyakumari, Tamil Nadu",Kanniyakumari,India,Tamil Nadu,,Nature,173364.8,4.41,"Chennai, Coimbatore, Kanniyakumari, Kanyakumari, Kodaikanal, Madurai, Munnar, Ooty, Rameshwaram, Thanjavur"
766,Vattakottai Fort,Historical landmark,"Historical landmark, Tourist attraction",4.3,7785.0,"4HG8+4CG Vattakottai Fort, 1|60 vattakottai, Vattakkottai, Tamil Nadu 629401",Kanniyakumari,India,Tamil Nadu,629401,Cultural,33475.5,4.37,"Chennai, Coimbatore, Kanniyakumari, Kanyakumari, Kodaikanal, Madurai, Munnar, Ooty, Rameshwaram, Thanjavur"
767,KanniyaKumari Amman Temple,Hindu temple,"Hindu temple, Tourist attraction",4.5,5957.0,"3HH2+P9H KanniyaKumari Amman Temple, Temple Rd, Kanniyakumari, Tamil Nadu 629702",Kanniyakumari,India,Tamil Nadu,629702,Religious,26806.5,4.69,"Chennai, Coimbatore, Kanniyakumari, Kanyakumari, Kodaikanal, Madurai, Munnar, Ooty, Rameshwaram, Thanjavur"
768,Periyakadu beach,Public beach,"Public beach, Tourist attraction",4.5,1297.0,"496Q+F62 Periyakadu beach, Periyakadu Rd, Seaway, Periyakadu, Tamil Nadu 629501",Kanniyakumari,India,Tamil Nadu,629501,Nature,5836.5,4.41,"Chennai, Coimbatore, Kanniyakumari, Kanyakumari, Kodaikanal, Madurai, Munnar, Ooty, Rameshwaram, Thanjavur"
769,Southern most point of India,Historical landmark,Historical landmark,4.6,469.0,"Southern most point of India, last, rock indian ocean, Kanniyakumari, Tamil Nadu",Kanniyakumari,India,Tamil Nadu,,Cultural,2157.3999999999996,4.37,"Chennai, Coimbatore, Kanniyakumari, Kanyakumari, Kodaikanal, Madurai, Munnar, Ooty, Rameshwaram, Thanjavur"
770,"Shri Mahaveerswami Jain Mandir Dadawadi, Kanyakumari",Jain temple,"Jain temple, Tourist attraction",4.5,390.0,"Shri Mahaveerswami Jain Mandir Dadawadi, Kanyakumari, West Kovalam Road, Kanniyakumari, Tamil Nadu 629702",Kanniyakumari,India,Tamil Nadu,629702,Religious,1755.0,4.69,"Chennai, Coimbatore, Kanniyakumari, Kanyakumari, Kodaikanal, Madurai, Munnar, Ooty, Rameshwaram, Thanjavur"
771,Beach Promenade,Park,Park,4.3,312.0,"3GHV+GVC Beach Promenade, Kanniyakumari, Tamil Nadu 629702",Kanniyakumari,India,Tamil Nadu,629702,Nature,1341.6,4.41,"Chennai, Coimbatore, Kanniyakumari, Kanyakumari, Kodaikanal, Madurai, Munnar, Ooty, Rameshwaram, Thanjavur"
772,Pozhikarai Beach Park,Public beach,"Public beach, Beach pavillion, Tourist attraction",4.4,251.0,"Pozhikarai Beach Park, Periyakadu Rd, Pozhikarai, Tamil Nadu 629501",Kanniyakumari,India,Tamil Nadu,629501,Nature,1104.4,4.41,"Chennai, Coimbatore, Kanniyakumari, Kanyakumari, Kodaikanal, Madurai, Munnar, Ooty, Rameshwaram, Thanjavur"
773,"Vivekananda Kendra Beach, Vivekanandapuram",Public beach,"Public beach, Tourist attraction",4.5,190.0,"3HQ5+R22 Vivekananda Kendra Beach, Vivekanandapuram, Kanniyakumari, Tamil Nadu 629702",Kanniyakumari,India,Tamil Nadu,629702,Nature,855.0,4.41,"Chennai, Coimbatore, Kanniyakumari, Kanyakumari, Kodaikanal, Madurai, Munnar, Ooty, Rameshwaram, Thanjavur"
774,Kanyakumari Tourist View Point Gandhi Mandapam,Scenic spot,Scenic spot,4.5,109.0,"3HH2+883 Kanyakumari Tourist View Point Gandhi Mandapam, Kanniyakumari, Tamil Nadu",Kanniyakumari,India,Tamil Nadu,,Nature,490.5,4.41,"Chennai, Coimbatore, Kanniyakumari, Kanyakumari, Kodaikanal, Madurai, Munnar, Ooty, Rameshwaram, Thanjavur"
775,Namgyal Institute of Tibetology,Museum,"Museum, Tourist attraction",4.3,1988.0,"8J83+9WF Namgyal Institute of Tibetology, Deorali Rd, M.P.Golai, Tadong, Gangtok, Sikkim 737101",Gangtok,India,Sikkim,737101,Cultural,8548.4,4.3,Gangtok
776,Gonjang Monastery,Buddhist temple,"Buddhist temple, Monastery, Tourist attraction",4.5,6502.0,"9JC8+6CQ Gonjang Monastery, N Sikkim Hwy, Gangtok, Sikkim 737103",Gangtok,India,Sikkim,737103,Religious,29259.0,4.52,Gangtok
777,Do Drul Chorten,Buddhist temple,"Buddhist temple, Monastery, Tourist attraction",4.4,4522.0,"8J73+4WP Do Drul Chorten, M.P.Golai, Tadong, Gangtok, Sikkim 737102",Gangtok,India,Sikkim,737102,Religious,19896.800000000003,4.52,Gangtok
778,Hanuman Tok,Hindu temple,"Hindu temple, Tourist attraction",4.7,4328.0,"8JXH+4FP Hanuman Tok, Gangtok, Sikkim 737103",Gangtok,India,Sikkim,737103,Religious,20341.600000000002,4.52,Gangtok
779,Ganesh Tok,Hindu temple,"Hindu temple, Tourist attraction",4.5,3292.0,"8JRC+HGM Ganesh Tok, Jawaharlal Nehru Rd, Sungava, Gangtok, Sikkim 737103",Gangtok,India,Sikkim,737103,Religious,14814.0,4.52,Gangtok
780,Enchey Monastery,Buddhist temple,"Buddhist temple, Tourist attraction",4.5,2323.0,"8JP9+9MF Enchey Monastery, Gangtok, Sikkim 737103",Gangtok,India,Sikkim,737103,Religious,10453.5,4.52,Gangtok
781,Kanchendzonga national park,Park,"Park, Tourist attraction",4.5,442.0,"8JRC+RG4 Kanchendzonga national park, Sungava, Gangtok, Sikkim 737101",Gangtok,India,Sikkim,737101,Nature,1989.0,4.5,Gangtok
782,Thakurbari Temple,Hindu temple,"Hindu temple, Tourist attraction",4.5,373.0,"8JJ7+27W Thakurbari Temple, Mahatma Gandhi Marg, Arithang, Gangtok, Sikkim 737101",Gangtok,India,Sikkim,737101,Religious,1678.5,4.52,Gangtok
783,"Shri Badi Patan Devi Temple, Patna",Hindu temple,"Hindu temple, Tourist attraction",4.6,7480.0,"Shri Badi Patan Devi Temple, Patna, Sadikpur, Patna, Bihar 800007",Patan,India,Bihar,800007,Religious,34408.0,4.65,"Bodh, Darbhanga, Katihar, Muzaffarpur, Patan, Vrindavan"
784,Shree Siddhraj Jaysinh Statue Patan,Historical landmark,"Historical landmark, Tourist attraction",4.6,339.0,"V42F+PRH Shree Siddhraj Jaysinh Statue Patan, VTC Patan, Patan, Gujarat 384265",Patan,India,Gujarat,384265,Cultural,1559.3999999999999,4.35,"Ahmedabad, Alleppey, Gir, Patan, Rajkot, Surat, Vadodara"
785,Patan Fort,Historical landmark,"Historical landmark, Castle",4.5,115.0,"Patan Fort, Chidiya Darwaja, Patan, Gungdipati Part, Gujarat 384265",Patan,India,Gujarat,384265,Cultural,517.5,4.35,"Ahmedabad, Alleppey, Gir, Patan, Rajkot, Surat, Vadodara"
786,Gir National Park,National park,"National park, Tourist attraction",4.5,8246.0,"Gir National Park, Gujarat",Gir,India,Gujarat,,Nature,37107.0,4.4,"Ahmedabad, Alleppey, Gir, Patan, Rajkot, Surat, Vadodara"
787,Shri Kashi Vishwanath Temple,Hindu temple,"Hindu temple, Historical place, Place of worship, Tourist attraction",4.7,90162.0,"Shri Kashi Vishwanath Temple, Lahori Tola, Varanasi, Domari, Uttar Pradesh 221001",Varanasi,India,Uttar Pradesh,221001,Religious,423761.4,4.69,"Agra, Lucknow, Mathura, Varanasi, Vrindavan"
788,Archaeological Buddhist Remains of Sarnath,Archaeological site,"Archaeological site, Archaeological museum, Buddhist temple, Historical landmark, Monument, Tourist attraction",4.5,21281.0,"92JF+42H Archaeological Buddhist Remains of Sarnath, Rishpattan Rd, Sarnath, Varanasi, Uttar Pradesh 221007",Varanasi,India,Uttar Pradesh,221007,Cultural,95764.5,4.5,"Agra, Lucknow, Mathura, Varanasi, Vrindavan"
789,Shri Satyanarayan Tulsi Manas Mandir,Hindu temple,"Hindu temple, Tourist attraction",4.6,7577.0,"Shri Satyanarayan Tulsi Manas Mandir, Sankat Mochan Rd, Durgakund Rd, near Jalan, Varanasi, Uttar Pradesh 221005",Varanasi,India,Uttar Pradesh,221005,Religious,34854.2,4.69,"Agra, Lucknow, Mathura, Varanasi, Vrindavan"
790,Panchganga Ghat,Religious destination,"Religious destination, Historical place, Tourist attraction",4.5,788.0,"Panchganga Ghat, 7/111, Sonarpura Rd, Ghats of Varanasi, Bangali Tola, Varanasi, Domari, Uttar Pradesh 221001",Varanasi,India,Uttar Pradesh,221001,Religious,3546.0,4.69,"Agra, Lucknow, Mathura, Varanasi, Vrindavan"
791,Nepali Temple,Hindu temple,"Hindu temple, Heritage building, Tourist attraction",4.6,668.0,"Nepali Temple, near Lalita Ghat, Lahori Tola, Varanasi, Domari, Uttar Pradesh 221001",Varanasi,India,Uttar Pradesh,221001,Religious,3072.7999999999997,4.69,"Agra, Lucknow, Mathura, Varanasi, Vrindavan"
792,Meer Ghat,Hindu temple,"Hindu temple, Historical place, Place of worship, Tourist attraction",4.4,498.0,"Meer Ghat, Ghats of Varanasi, Lahori Tola, Varanasi, Domari, Uttar Pradesh 221001",Varanasi,India,Uttar Pradesh,221001,Religious,2191.2000000000003,4.69,"Agra, Lucknow, Mathura, Varanasi, Vrindavan"
793,Ganga Mahal Ghat (2),Religious destination,"Religious destination, Historical place, Tourist attraction",4.4,174.0,"8278+3CW Ganga Mahal Ghat (2), Near Scindia Ghat, Ghats of Varanasi, Ghasi Tola, Varanasi, Domari, Uttar Pradesh 221001",Varanasi,India,Uttar Pradesh,221001,Religious,765.6,4.69,"Agra, Lucknow, Mathura, Varanasi, Vrindavan"
794,Gola Ghat,Religious destination,"Religious destination, River port, Tourist attraction",4.1,153.0,"829F+QPP Gola Ghat, Ghats of Varanasi, Ghasi Tola, Varanasi, Domari, Uttar Pradesh 221001",Varanasi,India,Uttar Pradesh,221001,Religious,627.3,4.69,"Agra, Lucknow, Mathura, Varanasi, Vrindavan"
795,Dashashwamedh Ghat,Religious destination,"Religious destination, Hindu temple, Place of worship",4.6,60345.0,"Dashashwamedh Ghat, Dashashwamedh Ghat Rd, Ghats of Varanasi, Godowlia, Varanasi, Uttar Pradesh 221001",Varanasi,India,Uttar Pradesh,221001,Religious,277587.0,4.69,"Agra, Lucknow, Mathura, Varanasi, Vrindavan"
796,Ramnagar Fort,Fortress,"Fortress, Historical place museum, Museum, Tourist attraction",4.1,31425.0,"Ramnagar Fort, Varanasi Rd, Ram nagar, Ramnagar, Uttar Pradesh 221008",Varanasi,India,Uttar Pradesh,221008,Cultural,128842.49999999999,4.5,"Agra, Lucknow, Mathura, Varanasi, Vrindavan"
797,Khidkiya Ghat,Religious destination,"Religious destination, Tourist attraction",4.5,7556.0,"Khidkiya Ghat, NH-35, Rajghat, Varanasi, Suzabad, Uttar Pradesh 221001",Varanasi,India,Uttar Pradesh,221001,Religious,34002.0,4.69,"Agra, Lucknow, Mathura, Varanasi, Vrindavan"
798,"Dhamekh Stupa, Sarnath",Buddhist temple,"Buddhist temple, Tourist attraction",4.6,6038.0,"Dhamekh Stupa, Sarnath, Dhamekh Stupa, Dharmapala Rd, Singhpur, Sarnath, Varanasi, Uttar Pradesh 221007",Varanasi,India,Uttar Pradesh,221007,Religious,27774.8,4.69,"Agra, Lucknow, Mathura, Varanasi, Vrindavan"
799,Shaheed Udyan Nagar Nigam,Park,"Park, Tourist attraction",4.2,3700.0,"8X7P+3QJ Shaheed Udyan Nagar Nigam, Chhittupura, Sigra, Varanasi, Uttar Pradesh 221010",Varanasi,India,Uttar Pradesh,221010,Nature,15540.0,4.29,"Agra, Lucknow, Mathura, Varanasi, Vrindavan"
800,Chaukhandi Stupa,Monument,"Monument, Archaeological site, Tourist attraction",4.4,3296.0,"92FF+JC4 Chaukhandi Stupa, Rishpattan Rd, Near, Sarnath, Varanasi, Uttar Pradesh 221007",Varanasi,India,Uttar Pradesh,221007,Cultural,14502.400000000001,4.5,"Agra, Lucknow, Mathura, Varanasi, Vrindavan"
801,Anand Park,Park,"Park, Tourist attraction",4.1,2845.0,"Anand Park, Bankati Hanuman Road, Durgakund Rd, near Vankatti Hanumanji Mandir, Durgakund, Anandbagh, Bhelupur, Varanasi, Uttar Pradesh 221010",Varanasi,India,Uttar Pradesh,221010,Nature,11664.499999999998,4.29,"Agra, Lucknow, Mathura, Varanasi, Vrindavan"
802,Chet Singh Ghat,Religious destination,"Religious destination, Historical place, Historical landmark, Tourist attraction",4.4,2137.0,"72V4+MRP Chet Singh Ghat, in front of Chet Singh fort, Ghats of Varanasi, Shivala, Varanasi, Uttar Pradesh 221001",Varanasi,India,Uttar Pradesh,221001,Religious,9402.800000000001,4.69,"Agra, Lucknow, Mathura, Varanasi, Vrindavan"
803,Man Singh Observatory,Observatory,"Observatory, Tourist attraction",4.5,2054.0,"Man Singh Observatory, Observatory, Man mNdir ghat, Dashashwamedh Ghat Rd, Observatory, Man mandir, Godowlia, Varanasi, Uttar Pradesh 221001",Varanasi,India,Uttar Pradesh,221001,Nature,9243.0,4.29,"Agra, Lucknow, Mathura, Varanasi, Vrindavan"
804,Tulsi Ghat,Religious destination,"Religious destination, Historical place, Tourist attraction",4.5,1823.0,"Tulsi Ghat, B 2/40 , Tulsi ghat, Assi Rd, Varanasi, Uttar Pradesh 221001",Varanasi,India,Uttar Pradesh,221001,Religious,8203.5,4.69,"Agra, Lucknow, Mathura, Varanasi, Vrindavan"
805,Shivala Ghat,Religious destination,"Religious destination, Tourist attraction",4.4,1580.0,"72W4+9R5 Shivala Ghat, Ghats of Varanasi, Shivala, Varanasi, Uttar Pradesh 221001",Varanasi,India,Uttar Pradesh,221001,Religious,6952.000000000001,4.69,"Agra, Lucknow, Mathura, Varanasi, Vrindavan"
806,Bharat Kala Bhavan Museum,Museum,"Museum, Tourist attraction",4.5,1178.0,"Bharat Kala Bhavan Museum, Banaras Hindu University, Semi Circle Road No. 3 Opp Institute of Mgmt Studies, Varanasi, Uttar Pradesh 221005",Varanasi,India,Uttar Pradesh,221005,Cultural,5301.0,4.5,"Agra, Lucknow, Mathura, Varanasi, Vrindavan"
807,Dr. Rajendra Prasad Ghat,Historical landmark,"Historical landmark, Landmark, Place of worship, Tourist attraction",4.5,1150.0,"8256+332 Dr. Rajendra Prasad Ghat, Dashashwamedh Ghat Rd, near Observatory, Man mandir, Ghats of Varanasi, Bangali Tola, Varanasi, Dashashwamegh ghat, Uttar Pradesh 221001",Varanasi,India,Uttar Pradesh,221001,Cultural,5175.0,4.5,"Agra, Lucknow, Mathura, Varanasi, Vrindavan"
808,Shree Annapurna Mandir,Hindu temple,"Hindu temple, Tourist attraction",4.7,983.0,"D 9, Shree Annapurna Mandir, Annapurna Math Mandir, 1, Vishwanath Galli, Godowlia, Varanasi, Uttar Pradesh 221001",Varanasi,India,Uttar Pradesh,221001,Religious,4620.1,4.69,"Agra, Lucknow, Mathura, Varanasi, Vrindavan"
809,Sant Shiromani Guru Ravidas Mandir,Hindu temple,"Hindu temple, Place of worship, Religious destination, Tourist attraction",4.3,943.0,"82FJ+H79 Sant Shiromani Guru Ravidas Mandir, Ghasi Tola, Varanasi, Uttar Pradesh 221001",Varanasi,India,Uttar Pradesh,221001,Religious,4054.8999999999996,4.69,"Agra, Lucknow, Mathura, Varanasi, Vrindavan"
810,Ashoka Pillar,Historical landmark,"Historical landmark, Tourist attraction",4.6,819.0,"92JF+H3X Ashoka Pillar, Dharmapala Rd, Singhpur, Sarnath, Varanasi, Khajuhi, Uttar Pradesh 221007",Varanasi,India,Uttar Pradesh,221007,Cultural,3767.3999999999996,4.5,"Agra, Lucknow, Mathura, Varanasi, Vrindavan"
811,Darbhanga Ghat,Religious destination,"Religious destination, Hindu temple, Historical place, River port, Tourist attraction",4.6,768.0,"8245+3VW Darbhanga Ghat, Near Ahilyabai Ghat, Uttar Pradesh 221010",Varanasi,India,Uttar Pradesh,221010,Religious,3532.7999999999997,4.69,"Agra, Lucknow, Mathura, Varanasi, Vrindavan"
812,Tibetan Temple,Buddhist temple,"Buddhist temple, Tourist attraction",4.4,594.0,"92GG+WR3 Tibetan Temple, Sarnath, Varanasi, Uttar Pradesh 221007",Varanasi,India,Uttar Pradesh,221007,Religious,2613.6000000000004,4.69,"Agra, Lucknow, Mathura, Varanasi, Vrindavan"
813,Golden Temple,Buddhist temple,"Buddhist temple, Place of worship, Tourist attraction",4.6,424.0,"92MG+J8J Golden Temple, Sarnath, Varanasi, Khajuhi, Uttar Pradesh 221007",Varanasi,India,Uttar Pradesh,221007,Religious,1950.3999999999999,4.69,"Agra, Lucknow, Mathura, Varanasi, Vrindavan"
814,Subah-e-Banaras,Hindu temple,"Hindu temple, Religious destination, Tourist attraction",4.7,379.0,"Subah-e-Banaras, Assi ghat, Shivala, Varanasi, Uttar Pradesh 221005",Varanasi,India,Uttar Pradesh,221005,Religious,1781.3,4.69,"Agra, Lucknow, Mathura, Varanasi, Vrindavan"
815,Scindia Ghat,Religious destination,"Religious destination, Historical place, Place of worship, Tourist attraction",4.4,375.0,"Scindia Ghat, Dattatreya math, Sindhia ghat, Varanasi, Uttar Pradesh 221001",Varanasi,India,Uttar Pradesh,221001,Religious,1650.0000000000002,4.69,"Agra, Lucknow, Mathura, Varanasi, Vrindavan"
